product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description,content
100111,Folio & Fern Compact Sticky Notes Pack,Books & Stationery,Office Supplies,Folio & Fern,6.06,3.6,56,332,Compact sticky notes pack with a durable cover.,folio fern compact sticky notes pack folio fern folio fern books stationery books stationery office supplies office supplies compact sticky notes pack with a durable cover
100112,Altitude Shock-Absorbing Swim Cap,Sports & Outdoors,Swimming,Altitude,50.14,4.1,65,256,Shock-Absorbing swim cap built for outdoor adventures.,altitude shock absorbing swim cap altitude altitude sports outdoors sports outdoors swimming swimming shock absorbing swim cap built for outdoor adventures
100113,Greengrove Non-GMO Spice Blend Set,Groceries & Gourmet,Spices & Seasonings,Greengrove,32.91,4.1,38,250,Non-GMO spice blend set sourced from trusted farms.,greengrove non gmo spice blend set greengrove greengrove groceries gourmet groceries gourmet spices seasonings spices seasonings non gmo spice blend set sourced from trusted farms
100114,Altitude Adjustable Hiking Backpack,Sports & Outdoors,Hiking,Altitude,118.91,4.5,4,20,Adjustable hiking backpack ideal for beginners and pros alike.,altitude adjustable hiking backpack altitude altitude sports outdoors sports outdoors hiking hiking adjustable hiking backpack ideal for beginners and pros alike
100115,Ivy & Oak Multi-Purpose Shelving Unit,Home & Kitchen,Storage,Ivy & Oak,210.02,4.6,818,324,Multi-Purpose shelving unit with energy-efficient design.,ivy oak multi purpose shelving unit ivy oak ivy oak home kitchen home kitchen storage storage multi purpose shelving unit with energy efficient design
100116,Golden Fields Artisanal Oatmeal Pack,Groceries & Gourmet,Breakfast Foods,Golden Fields,42.62,4.4,88,433,Artisanal oatmeal pack made with premium ingredients.,golden fields artisanal oatmeal pack golden fields golden fields groceries gourmet groceries gourmet breakfast foods breakfast foods artisanal oatmeal pack made with premium ingredients
100117,Vantro Handcrafted Shirt,Fashion,Men's Clothing,Vantro,170.54,3.4,130,103,Handcrafted shirt for casual or formal occasions.,vantro handcrafted shirt vantro vantro fashion fashion men s clothing men s clothing handcrafted shirt for casual or formal occasions
100118,Cazuela Contemporary Vacuum Cleaner,Home & Kitchen,Cleaning Supplies,Cazuela,62.73,3.7,21,235,Contemporary vacuum cleaner great for daily household use.,cazuela contemporary vacuum cleaner cazuela cazuela home kitchen home kitchen cleaning supplies cleaning supplies contemporary vacuum cleaner great for daily household use
100119,Kindred Modern Hat,Fashion,Accessories,Kindred,167.37,4.5,142,103,Modern hat perfect for everyday wear.,kindred modern hat kindred kindred fashion fashion accessories accessories modern hat perfect for everyday wear
100120,Sagepage Hardcover Activity Book,Books & Stationery,Children's Books,Sagepage,45.55,4.0,77,257,Hardcover activity book with high-quality binding.,sagepage hardcover activity book sagepage sagepage books stationery books stationery children s books children s books hardcover activity book with high quality binding
100121,Ironclad All-Terrain Dumbbell Set,Sports & Outdoors,Fitness Equipment,Ironclad,251.91,4.4,111,313,All-Terrain dumbbell set built for outdoor adventures.,ironclad all terrain dumbbell set ironclad ironclad sports outdoors sports outdoors fitness equipment fitness equipment all terrain dumbbell set built for outdoor adventures
100122,Lumière Nourishing Hair Trimmer,Beauty & Personal Care,Grooming Tools,Lumière,53.5,4.2,137,111,Nourishing hair trimmer gentle enough for sensitive skin.,lumi re nourishing hair trimmer lumi re lumi re beauty personal care beauty personal care grooming tools grooming tools nourishing hair trimmer gentle enough for sensitive skin
100123,Ironclad Breathable Mountain Bike,Sports & Outdoors,Cycling,Ironclad,556.54,3.9,109,489,Breathable mountain bike with UV protection.,ironclad breathable mountain bike ironclad ironclad sports outdoors sports outdoors cycling cycling breathable mountain bike with uv protection
100124,Funhaven Educational Construction Kit,Toys & Games,Building Sets,Funhaven,108.06,4.3,139,161,Educational construction kit helps develop motor skills.,funhaven educational construction kit funhaven funhaven toys games toys games building sets building sets educational construction kit helps develop motor skills
100125,Golden Fields Artisanal Vanilla Extract,Groceries & Gourmet,Baking Essentials,Golden Fields,35.48,4.1,71,297,Artisanal vanilla extract sourced from trusted farms.,golden fields artisanal vanilla extract golden fields golden fields groceries gourmet groceries gourmet baking essentials baking essentials artisanal vanilla extract sourced from trusted farms
100126,Tinker Tots Colorful Construction Kit,Toys & Games,Building Sets,Tinker Tots,139.31,3.7,399,333,Colorful construction kit easy to assemble.,tinker tots colorful construction kit tinker tots tinker tots toys games toys games building sets building sets colorful construction kit easy to assemble
100127,Surge Shock-Absorbing Trekking Poles,Sports & Outdoors,Hiking,Surge,328.17,4.0,247,266,Shock-Absorbing trekking poles for intense training sessions.,surge shock absorbing trekking poles surge surge sports outdoors sports outdoors hiking hiking shock absorbing trekking poles for intense training sessions
100128,Wholesome Roots Small-Batch Protein Powder,Groceries & Gourmet,Health Foods,Wholesome Roots,4.26,4.0,119,476,Small-Batch protein powder sourced from trusted farms.,wholesome roots small batch protein powder wholesome roots wholesome roots groceries gourmet groceries gourmet health foods health foods small batch protein powder sourced from trusted farms
100129,Marbella Slim-Fit Jeans,Fashion,Men's Clothing,Marbella,212.99,4.5,91,213,Slim-Fit jeans perfect for everyday wear.,marbella slim fit jeans marbella marbella fashion fashion men s clothing men s clothing slim fit jeans perfect for everyday wear
100130,Tuscan Grove Ergonomic Office Chair,Home & Kitchen,Furniture,Tuscan Grove,28.33,3.7,40,100,Ergonomic office chair with a sleek modern finish.,tuscan grove ergonomic office chair tuscan grove tuscan grove home kitchen home kitchen furniture furniture ergonomic office chair with a sleek modern finish
100131,Joybound Durable Building Block Set,Toys & Games,Building Sets,Joybound,42.58,3.3,54,136,Durable building block set boosts problem-solving skills.,joybound durable building block set joybound joybound toys games toys games building sets building sets durable building block set boosts problem solving skills
100132,Golden Fields Farm-Fresh Trail Mix,Groceries & Gourmet,Snacks,Golden Fields,12.37,5.0,81,491,Farm-Fresh trail mix carefully crafted for taste and quality.,golden fields farm fresh trail mix golden fields golden fields groceries gourmet groceries gourmet snacks snacks farm fresh trail mix carefully crafted for taste and quality
100133,Cedar & Sage Vegan Electric Shaver,Beauty & Personal Care,Grooming Tools,Cedar & Sage,30.42,4.8,4,212,Vegan electric shaver gentle enough for sensitive skin.,cedar sage vegan electric shaver cedar sage cedar sage beauty personal care beauty personal care grooming tools grooming tools vegan electric shaver gentle enough for sensitive skin
100134,Little Explorers Educational RC Car,Toys & Games,Remote Control,Little Explorers,109.52,4.0,189,392,Educational rc car a fun gift for kids.,little explorers educational rc car little explorers little explorers toys games toys games remote control remote control educational rc car a fun gift for kids
100135,Momentum High-Performance Cycling Gloves,Sports & Outdoors,Cycling,Momentum,503.17,5.0,123,99,High-Performance cycling gloves ideal for beginners and pros alike.,momentum high performance cycling gloves momentum momentum sports outdoors sports outdoors cycling cycling high performance cycling gloves ideal for beginners and pros alike
100136,Aurablend Fragrance-Free Facial Serum,Beauty & Personal Care,Skincare,Aurablend,48.54,4.5,77,109,Fragrance-Free facial serum made with natural ingredients.,aurablend fragrance free facial serum aurablend aurablend beauty personal care beauty personal care skincare skincare fragrance free facial serum made with natural ingredients
100137,Lettermark Premium Stapler Set,Books & Stationery,Office Supplies,Lettermark,35.6,4.4,54,418,Premium stapler set smooth and comfortable to write with.,lettermark premium stapler set lettermark lettermark books stationery books stationery office supplies office supplies premium stapler set smooth and comfortable to write with
100138,Inkwell Bestselling Academic Planner,Books & Stationery,Planners,Inkwell,50.58,4.3,8,142,Bestselling academic planner smooth and comfortable to write with.,inkwell bestselling academic planner inkwell inkwell books stationery books stationery planners planners bestselling academic planner smooth and comfortable to write with
100139,Marbella Handcrafted Aviator Sunglasses,Fashion,Sunglasses,Marbella,39.87,4.6,40,75,Handcrafted aviator sunglasses available in multiple colors.,marbella handcrafted aviator sunglasses marbella marbella fashion fashion sunglasses sunglasses handcrafted aviator sunglasses available in multiple colors
100140,Vortix High-Performance Swim Cap,Sports & Outdoors,Swimming,Vortix,49.03,3.8,91,286,High-Performance swim cap with quick-dry material.,vortix high performance swim cap vortix vortix sports outdoors sports outdoors swimming swimming high performance swim cap with quick dry material
100141,PureGlow Long-Lasting Face Moisturizer,Beauty & Personal Care,Skincare,PureGlow,66.33,4.0,0,141,Long-Lasting face moisturizer made with natural ingredients.,pureglow long lasting face moisturizer pureglow pureglow beauty personal care beauty personal care skincare skincare long lasting face moisturizer made with natural ingredients
100142,Homestead Eco-Friendly Bookshelf,Home & Kitchen,Furniture,Homestead,164.21,3.9,174,325,Eco-Friendly bookshelf with energy-efficient design.,homestead eco friendly bookshelf homestead homestead home kitchen home kitchen furniture furniture eco friendly bookshelf with energy efficient design
100143,Lumora Non-Stick Cleaning Kit,Home & Kitchen,Cleaning Supplies,Lumora,62.92,4.7,61,50,Non-Stick cleaning kit with energy-efficient design.,lumora non stick cleaning kit lumora lumora home kitchen home kitchen cleaning supplies cleaning supplies non stick cleaning kit with energy efficient design
100144,Vantro Minimalist Sneakers,Fashion,Footwear,Vantro,154.86,4.2,113,364,Minimalist sneakers made with sustainable materials.,vantro minimalist sneakers vantro vantro fashion fashion footwear footwear minimalist sneakers made with sustainable materials
100145,Nuvox Wireless Smartwatch,Electronics,Smartwatches,Nuvox,1026.46,4.3,185,311,Wireless smartwatch with advanced connectivity.,nuvox wireless smartwatch nuvox nuvox electronics electronics smartwatches smartwatches wireless smartwatch with advanced connectivity
100146,Quantex Premium 5G Phone,Electronics,Smartphones,Quantex,816.24,3.9,173,435,Premium 5g phone for everyday use.,quantex premium 5g phone quantex quantex electronics electronics smartphones smartphones premium 5g phone for everyday use
100147,Silksmith Long-Lasting Shampoo,Beauty & Personal Care,Haircare,Silksmith,83.05,4.0,253,207,Long-Lasting shampoo free from harsh chemicals.,silksmith long lasting shampoo silksmith silksmith beauty personal care beauty personal care haircare haircare long lasting shampoo free from harsh chemicals
100148,Tuscan Grove Space-Saving Closet Organizer,Home & Kitchen,Storage,Tuscan Grove,36.22,4.1,135,448,Space-Saving closet organizer made from high-quality materials.,tuscan grove space saving closet organizer tuscan grove tuscan grove home kitchen home kitchen storage storage space saving closet organizer made from high quality materials
100149,Aurablend Vegan Hand Sanitizer,Beauty & Personal Care,Personal Hygiene,Aurablend,9.8,4.7,76,235,Vegan hand sanitizer suitable for all skin types.,aurablend vegan hand sanitizer aurablend aurablend beauty personal care beauty personal care personal hygiene personal hygiene vegan hand sanitizer suitable for all skin types
