product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description
100190,Nestwell Non-Stick Air Fryer,Home & Kitchen,Kitchen Appliances,Nestwell,349.55,4.6,99,430,Non-Stick air fryer with energy-efficient design.
100191,Silksmith Cruelty-Free Electric Shaver,Beauty & Personal Care,Grooming Tools,Silksmith,49.58,4.5,246,363,Cruelty-Free electric shaver dermatologically tested.
100192,Quillcraft Handmade Gel Pen Set,Books & Stationery,Pens & Pencils,Quillcraft,29.96,4.5,214,373,Handmade gel pen set great for journaling and note-taking.
100193,Greengrove Farm-Fresh Trail Mix,Groceries & Gourmet,Snacks,Greengrove,22.89,3.4,133,166,Farm-Fresh trail mix great for meal prepping.
100194,Ridgeline Compact Running Shoes,Sports & Outdoors,Running,Ridgeline,486.81,4.4,166,463,Compact running shoes built for outdoor adventures.
100195,Homestead Space-Saving Air Fryer,Home & Kitchen,Kitchen Appliances,Homestead,302.48,4.0,10,19,Space-Saving air fryer ideal for small kitchens.
100196,Clearview Elegant Toaster,Home & Kitchen,Kitchen Appliances,Clearview,234.48,4.1,120,300,Elegant toaster made from high-quality materials.
100197,Nature's Table Whole Grain Chia Seeds,Groceries & Gourmet,Health Foods,Nature's Table,11.65,5.0,133,426,Whole Grain chia seeds rich in flavor.
100198,Rosewell Fragrance-Free Cologne,Beauty & Personal Care,Fragrances,Rosewell,5.58,4.1,24,82,Fragrance-Free cologne for daily use.
100199,Skyline Compact Laptop,Electronics,Laptops,Skyline,1487.34,4.7,127,39,Compact laptop with fast processor.
100200,Quantex Fast-Charging Mirrorless Camera,Electronics,Cameras,Quantex,866.45,4.3,20,444,Fast-Charging mirrorless camera for professionals.
100201,Silksmith Organic Eyeshadow Palette,Beauty & Personal Care,Makeup,Silksmith,78.28,4.2,160,428,Organic eyeshadow palette for daily use.
100202,Wholesome Roots Farm-Fresh Chia Seeds,Groceries & Gourmet,Health Foods,Wholesome Roots,6.03,5.0,40,466,Farm-Fresh chia seeds great as a snack or ingredient.
100203,Vortix Weather-Resistant Hiking Backpack,Sports & Outdoors,Hiking,Vortix,559.9,4.2,164,20,Weather-Resistant hiking backpack with adjustable resistance levels.
100204,Farmside All-Natural Herb Mix,Groceries & Gourmet,Spices & Seasonings,Farmside,9.54,4.3,107,427,All-Natural herb mix sourced from trusted farms.
100205,Sprout & Co Fun Jigsaw Puzzle,Toys & Games,Puzzles,Sprout & Co,9.72,4.2,162,458,Fun jigsaw puzzle with vibrant colors and designs.
100206,Momentum Anti-Slip Soccer Ball,Sports & Outdoors,Team Sports,Momentum,561.96,4.2,136,469,Anti-Slip soccer ball with quick-dry material.
100207,Zentro Bluetooth Gaming Mouse,Electronics,Gaming Accessories,Zentro,960.07,3.7,56,95,Bluetooth gaming mouse with fast processor.
100208,Quillcraft Illustrated Weekly Planner,Books & Stationery,Planners,Quillcraft,6.21,3.8,272,444,Illustrated weekly planner perfect for students and professionals.
100209,Sunvalley Artisanal Organic Honey,Groceries & Gourmet,Organic Foods,Sunvalley,13.32,4.5,61,199,Artisanal organic honey no artificial preservatives.
100210,Trailmark Compact Sleeping Bag,Sports & Outdoors,Camping Gear,Trailmark,555.95,4.3,104,274,Compact sleeping bag built for outdoor adventures.
100211,Tuscan Grove Eco-Friendly Floor Lamp,Home & Kitchen,Lighting,Tuscan Grove,324.16,4.8,134,339,Eco-Friendly floor lamp with energy-efficient design.
100212,Golden Fields Organic Cereal Box,Groceries & Gourmet,Breakfast Foods,Golden Fields,9.56,5.0,223,491,Organic cereal box a pantry staple for every kitchen.
100213,Kudos Kids Creative Bubble Machine,Toys & Games,Outdoor Toys,Kudos Kids,36.43,4.4,98,494,Creative bubble machine great for family game night.
100214,Rosewell Anti-Aging Shampoo,Beauty & Personal Care,Haircare,Rosewell,49.0,4.7,18,262,Anti-Aging shampoo leaves skin feeling smooth.
100215,Meridian Eco-Friendly Wall Art,Home & Kitchen,Decor,Meridian,55.17,4.2,265,335,Eco-Friendly wall art with energy-efficient design.
100216,Nuvox Lightweight Digital Camera,Electronics,Cameras,Nuvox,1229.68,4.5,267,476,Lightweight digital camera with voice assistant support.
100217,Kudos Kids Fun Plush Doll,Toys & Games,Dolls,Kudos Kids,91.14,4.0,445,106,Fun plush doll safe for children ages 3+.
100218,Playnest Colorful Alphabet Blocks,Toys & Games,Educational Toys,Playnest,106.23,4.2,427,231,Colorful alphabet blocks helps develop motor skills.
100219,Solstice Classic Sandals,Fashion,Footwear,Solstice,160.78,5.0,40,454,Classic sandals with a comfortable fit.
100220,Harvest & Co Artisanal Herb Mix,Groceries & Gourmet,Spices & Seasonings,Harvest & Co,25.1,5.0,86,325,Artisanal herb mix perfect for a healthy lifestyle.
100221,Alto Classic Boots,Fashion,Footwear,Alto,18.37,4.9,88,2,Classic boots with a comfortable fit.
100222,Joybound Educational 3D Puzzle,Toys & Games,Puzzles,Joybound,82.6,4.9,107,75,Educational 3d puzzle safe for children ages 3+.
100223,Silksmith Refreshing Electric Toothbrush,Beauty & Personal Care,Oral Care,Silksmith,71.06,4.1,47,485,Refreshing electric toothbrush made with natural ingredients.
100224,Alderwood Space-Saving Toaster,Home & Kitchen,Kitchen Appliances,Alderwood,108.49,4.8,34,122,Space-Saving toaster adds a stylish touch to any room.
100225,Basecamp Pro Weather-Resistant Swim Goggles,Sports & Outdoors,Swimming,Basecamp Pro,202.96,4.2,117,409,Weather-Resistant swim goggles with quick-dry material.
100226,Little Explorers Battery-Operated Jigsaw Puzzle,Toys & Games,Puzzles,Little Explorers,136.02,4.1,43,412,Battery-Operated jigsaw puzzle a fun gift for kids.
100227,Harvest & Co Farm-Fresh Pasta Sauce,Groceries & Gourmet,Condiments,Harvest & Co,23.91,4.9,209,220,Farm-Fresh pasta sauce carefully crafted for taste and quality.
100228,PeakForm All-Terrain Running Shoes,Sports & Outdoors,Running,PeakForm,376.21,3.9,320,366,All-Terrain running shoes built for outdoor adventures.
100229,Rosewell Hydrating Whitening Kit,Beauty & Personal Care,Oral Care,Rosewell,70.17,3.3,48,303,Hydrating whitening kit dermatologically tested.
100230,Clearview Ergonomic Cleaning Kit,Home & Kitchen,Cleaning Supplies,Clearview,85.83,4.1,26,62,Ergonomic cleaning kit great for daily household use.
100231,Momentum Breathable Swim Goggles,Sports & Outdoors,Swimming,Momentum,588.31,4.8,4,436,Breathable swim goggles ideal for beginners and pros alike.
100232,Bindwell Smooth-Writing Short Story Collection,Books & Stationery,Fiction,Bindwell,58.07,3.9,47,18,Smooth-Writing short story collection smooth and comfortable to write with.
100233,PeakForm Reinforced Yoga Strap,Sports & Outdoors,Yoga,PeakForm,222.65,4.3,87,87,Reinforced yoga strap with a reinforced frame.
100234,Aurablend Anti-Aging Foundation,Beauty & Personal Care,Makeup,Aurablend,49.0,3.7,129,414,Anti-Aging foundation suitable for all skin types.
100235,Skyline Smart Smartphone,Electronics,Smartphones,Skyline,1262.19,4.1,40,292,Smart smartphone with voice assistant support.
100236,Pixor Bluetooth Game Controller,Electronics,Gaming Accessories,Pixor,73.19,3.9,81,248,Bluetooth game controller with advanced connectivity.
100237,Homestead Ergonomic Air Fryer,Home & Kitchen,Kitchen Appliances,Homestead,331.83,3.9,237,491,Ergonomic air fryer ideal for small kitchens.
100238,Homestead Space-Saving Coffee Table,Home & Kitchen,Furniture,Homestead,145.65,4.6,20,230,Space-Saving coffee table built to last for years.
100239,Pixor Fast-Charging Notebook PC,Electronics,Laptops,Pixor,710.78,4.7,433,98,Fast-Charging notebook pc with advanced connectivity.
100240,Alderwood Space-Saving Bed Frame,Home & Kitchen,Furniture,Alderwood,251.26,3.7,126,149,Space-Saving bed frame perfect for gifting.
100241,Meridian Durable LED String Lights,Home & Kitchen,Lighting,Meridian,96.39,4.0,8,78,Durable led string lights great for daily household use.
100242,Lettermark Illustrated Bullet Journal,Books & Stationery,Notebooks,Lettermark,49.03,4.8,163,374,Illustrated bullet journal with high-quality binding.
100243,BrightMind Educational RC Car,Toys & Games,Remote Control,BrightMind,68.71,3.8,150,477,Educational rc car perfect for indoor or outdoor play.
100244,Farmside Freshly Roasted Hot Sauce,Groceries & Gourmet,Condiments,Farmside,26.0,3.8,99,363,Freshly Roasted hot sauce sourced from trusted farms.
100245,Wholesome Roots Whole Grain Vanilla Extract,Groceries & Gourmet,Baking Essentials,Wholesome Roots,24.02,3.8,83,383,Whole Grain vanilla extract rich in flavor.
100246,Solstice Casual Belt,Fashion,Accessories,Solstice,146.87,3.9,80,448,Casual belt featuring a timeless design.
100247,Bindwell Recycled Academic Planner,Books & Stationery,Planners,Bindwell,15.65,4.0,62,158,Recycled academic planner great for creative projects.
100248,Pixor Smart Mirrorless Camera,Electronics,Cameras,Pixor,908.87,4.5,63,169,Smart mirrorless camera with high-resolution display.
100249,Funhaven Battery-Operated Card Game,Toys & Games,Board Games,Funhaven,43.12,4.2,38,396,Battery-Operated card game helps develop motor skills.
100250,Pixor Lightweight Earbuds,Electronics,Headphones,Pixor,1236.84,4.6,40,190,Lightweight earbuds with touch controls.
100251,Alderwood Contemporary Wall Clock,Home & Kitchen,Decor,Alderwood,41.76,3.3,118,169,Contemporary wall clock easy to clean and maintain.
100252,Fennwick Classic Wallet,Fashion,Accessories,Fennwick,197.95,4.4,184,414,Classic wallet available in multiple colors.
100253,PeakForm Shock-Absorbing Running Belt,Sports & Outdoors,Running,PeakForm,526.41,4.5,47,28,Shock-Absorbing running belt lightweight for easy carrying.
100254,Harvest & Co Organic Chia Seeds,Groceries & Gourmet,Health Foods,Harvest & Co,21.96,4.8,18,64,Organic chia seeds carefully crafted for taste and quality.
100255,Aurablend Cruelty-Free Foundation,Beauty & Personal Care,Makeup,Aurablend,32.17,3.8,23,341,Cruelty-Free foundation suitable for all skin types.
100256,Novella Co Handmade Mechanical Pencil,Books & Stationery,Pens & Pencils,Novella Co,18.72,3.9,32,383,Handmade mechanical pencil ideal for gifting.
100257,BrightMind Fun Doll Playset,Toys & Games,Dolls,BrightMind,120.36,4.6,184,408,Fun doll playset easy to assemble.
100258,Basecamp Pro All-Terrain Swim Fins,Sports & Outdoors,Swimming,Basecamp Pro,440.76,4.3,40,467,All-Terrain swim fins designed for maximum comfort.
100259,Pure Pantry Low-Sugar Popcorn,Groceries & Gourmet,Snacks,Pure Pantry,42.34,3.9,15,178,Low-Sugar popcorn great for meal prepping.
100260,Harvest & Co Gluten-Free Granola Bars,Groceries & Gourmet,Snacks,Harvest & Co,11.24,4.7,329,418,Gluten-Free granola bars made with premium ingredients.
100261,Lunetta Minimalist Wallet,Fashion,Accessories,Lunetta,179.11,3.4,39,294,Minimalist wallet perfect for everyday wear.
100262,Quantex Portable Game Controller,Electronics,Gaming Accessories,Quantex,1240.28,4.0,266,292,Portable game controller with long battery life.
100263,Clearview Durable Cleaning Kit,Home & Kitchen,Cleaning Supplies,Clearview,148.41,4.1,79,313,Durable cleaning kit adds a stylish touch to any room.
100264,PureGlow Long-Lasting Sunscreen,Beauty & Personal Care,Skincare,PureGlow,80.46,3.7,205,223,Long-Lasting sunscreen made with natural ingredients.
100265,Basecamp Pro Adjustable Swim Cap,Sports & Outdoors,Swimming,Basecamp Pro,259.47,4.1,62,1,Adjustable swim cap for year-round use.
100266,Little Explorers Creative STEM Kit,Toys & Games,Educational Toys,Little Explorers,45.55,4.1,196,493,Creative stem kit made with non-toxic materials.
100267,Paperloom Hardcover Desk Organizer,Books & Stationery,Office Supplies,Paperloom,4.89,4.4,16,384,Hardcover desk organizer great for journaling and note-taking.
100268,Golden Fields Artisanal Pasta Sauce,Groceries & Gourmet,Condiments,Golden Fields,43.77,3.6,69,84,Artisanal pasta sauce a pantry staple for every kitchen.
100269,Rootstock Organic Trail Mix,Groceries & Gourmet,Snacks,Rootstock,5.43,4.3,24,173,Organic trail mix great as a snack or ingredient.
100270,Joybound Creative Doll Playset,Toys & Games,Dolls,Joybound,52.77,4.5,81,229,Creative doll playset easy to assemble.
100271,Halcyon Fast-Charging Digital Camera,Electronics,Cameras,Halcyon,485.63,4.0,117,148,Fast-Charging digital camera with voice assistant support.
100272,Sagepage Premium Daily Planner,Books & Stationery,Planners,Sagepage,41.18,4.0,165,225,Premium daily planner with high-quality binding.
100273,Everstride Reinforced Swim Goggles,Sports & Outdoors,Swimming,Everstride,14.39,4.2,181,278,Reinforced swim goggles for year-round use.
100274,Lumière Long-Lasting Foundation,Beauty & Personal Care,Makeup,Lumière,42.5,4.5,189,184,"Long-Lasting foundation with a light, pleasant scent."
100275,Cassia Refreshing Shower Gel,Beauty & Personal Care,Bath & Body,Cassia,27.83,4.2,114,346,Refreshing shower gel for daily use.
100276,Voltek Wireless Smartwatch,Electronics,Smartwatches,Voltek,888.27,4.2,139,334,Wireless smartwatch for everyday use.
100277,Cazuela Contemporary Wall Art,Home & Kitchen,Decor,Cazuela,195.48,3.8,78,197,Contemporary wall art with a soft-touch handle.
100278,Golden Fields Low-Sugar Popcorn,Groceries & Gourmet,Snacks,Golden Fields,9.95,3.8,5,292,Low-Sugar popcorn perfect for a healthy lifestyle.
100279,Trailmark Heavy-Duty Yoga Mat,Sports & Outdoors,Yoga,Trailmark,406.31,4.5,113,360,Heavy-Duty yoga mat ideal for beginners and pros alike.
100280,Verdant Organic Perfume,Beauty & Personal Care,Fragrances,Verdant,84.31,3.8,6,36,Organic perfume dermatologically tested.
100281,Cassia Long-Lasting Deodorant,Beauty & Personal Care,Personal Hygiene,Cassia,39.18,4.0,154,54,"Long-Lasting deodorant with a light, pleasant scent."
100282,Cazuela Eco-Friendly Vacuum Cleaner,Home & Kitchen,Cleaning Supplies,Cazuela,345.95,4.8,209,327,Eco-Friendly vacuum cleaner built to last for years.
100283,Voltek Noise-Cancelling Gaming Keyboard,Electronics,Gaming Accessories,Voltek,1008.45,4.3,130,111,Noise-Cancelling gaming keyboard with long battery life.
100284,Whimsy Works Durable Bubble Machine,Toys & Games,Outdoor Toys,Whimsy Works,50.57,4.3,97,107,Durable bubble machine a fun gift for kids.
100285,Ironclad Heavy-Duty Trekking Poles,Sports & Outdoors,Hiking,Ironclad,555.77,4.2,9,193,Heavy-Duty trekking poles with quick-dry material.
100286,Quantex Premium Game Controller,Electronics,Gaming Accessories,Quantex,245.24,3.8,601,149,Premium game controller with long battery life.
100287,Everstride All-Terrain Yoga Mat,Sports & Outdoors,Yoga,Everstride,216.52,4.0,33,425,All-Terrain yoga mat with UV protection.
100288,Marvelo Safe Alphabet Blocks,Toys & Games,Educational Toys,Marvelo,117.77,5.0,533,113,Safe alphabet blocks helps develop motor skills.
100289,Nuvox Fast-Charging 5G Phone,Electronics,Smartphones,Nuvox,1228.91,4.7,303,133,Fast-Charging 5g phone with water resistance.
100290,Meridian Space-Saving Bookshelf,Home & Kitchen,Furniture,Meridian,143.79,3.8,1,258,Space-Saving bookshelf great for daily household use.
100291,Little Explorers Durable RC Drone,Toys & Games,Remote Control,Little Explorers,78.73,4.4,363,53,Durable rc drone easy to assemble.
100292,Urban Weave Classic T-Shirt,Fashion,Men's Clothing,Urban Weave,178.5,3.3,76,386,Classic t-shirt perfect for everyday wear.
100293,Novara Premium Notebook PC,Electronics,Laptops,Novara,993.16,4.3,429,129,Premium notebook pc for everyday use.
100294,Chapter & Verse Refillable Sketchbook,Books & Stationery,Notebooks,Chapter & Verse,53.45,4.2,526,340,Refillable sketchbook compact enough to carry anywhere.
100295,Boulevard Space-Saving Toaster,Home & Kitchen,Kitchen Appliances,Boulevard,351.3,4.0,118,49,Space-Saving toaster adds a stylish touch to any room.
100296,Harvest & Co Organic Chia Seeds,Groceries & Gourmet,Health Foods,Harvest & Co,19.83,4.1,32,20,Organic chia seeds made with premium ingredients.
100297,Skyline Smart Flagship Phone,Electronics,Smartphones,Skyline,277.86,3.9,13,0,Smart flagship phone with water resistance.
100298,Rosewell Cruelty-Free Face Wash,Beauty & Personal Care,Skincare,Rosewell,82.73,4.5,275,230,Cruelty-Free face wash dermatologically tested.
100299,Altitude Anti-Slip Hiking Backpack,Sports & Outdoors,Hiking,Altitude,376.19,4.8,140,5,Anti-Slip hiking backpack ideal for beginners and pros alike.
100300,Zentro Noise-Cancelling Earbuds,Electronics,Headphones,Zentro,165.69,4.3,176,207,Noise-Cancelling earbuds with advanced connectivity.
100301,Clearview Eco-Friendly Vacuum Cleaner,Home & Kitchen,Cleaning Supplies,Clearview,355.08,3.9,750,193,Eco-Friendly vacuum cleaner made from high-quality materials.
100302,Aerofy Lightweight Smart Speaker,Electronics,Speakers,Aerofy,477.54,3.8,37,369,Lightweight smart speaker with advanced connectivity.
100303,Kindred Modern Duffel Bag,Fashion,Bags,Kindred,215.68,4.3,185,427,Modern duffel bag with reinforced stitching.
100304,Zentro Bluetooth Mirrorless Camera,Electronics,Cameras,Zentro,1046.76,4.3,52,133,Bluetooth mirrorless camera with touch controls.
100305,PeakForm Anti-Slip Swim Goggles,Sports & Outdoors,Swimming,PeakForm,331.77,3.8,118,497,Anti-Slip swim goggles for intense training sessions.
100306,Meadowlark Nourishing Whitening Kit,Beauty & Personal Care,Oral Care,Meadowlark,33.28,3.4,26,255,"Nourishing whitening kit with a light, pleasant scent."
100307,Halcyon Ultra HD Fitness Band,Electronics,Smartwatches,Halcyon,1382.45,4.2,134,148,Ultra HD fitness band with sleek aluminum body.
100308,Silksmith Anti-Aging Face Wash,Beauty & Personal Care,Skincare,Silksmith,31.79,3.9,18,356,Anti-Aging face wash for daily use.
